Iteration max_z min_z max_grad min_grad
128 0.00161996 -0.000923666 24.2036 0.448686
129 0.00165078 -0.00093603 24.2036 0.449976
130 0.0016783 -0.000955832 24.2036 0.451475
131 0.00170535 -0.0010278 24.2036 0.453216
132 0.0017361 -0.00110581 24.2037 0.455239
133 0.00176364 -0.0011908 24.2037 0.452868
134 0.00178778 -0.00128371 24.2037 0.451141
135 0.00180846 -0.00138545 24.2037 0.450398
136 0.00182565 -0.00149666 24.2038 0.450902
137 0.00183942 -0.0016175 24.2038 0.452971
138 0.00184991 -0.00174728 24.2038 0.456962
139 0.00185726 -0.00188413 24.2038 0.463263
140 0.00186163 -0.00202467 24.2039 0.472249
141 0.00186311 -0.00216383 24.2039 0.484223
142 0.00186173 -0.00229492 24.2039 0.499354
143 0.00185739 -0.00240996 24.204 0.514266
144 0.00184992 -0.00250043 24.204 0.514481
145 0.0018391 -0.00255814 24.204 0.514706
146 0.00182474 -0.00257635 24.2041 0.514941
147 0.00180668 -0.00255091 24.2041 0.515186
148 0.00178489 -0.00248116 24.2042 0.51544
149 0.00175945 -0.0023704 24.2042 0.515704
150 0.0017306 -0.00222555 24.2042 0.515974
151 0.00169873 -0.00205621 24.2043 0.516252
152 0.00166432 -0.00187305 24.2043 0.516535
153 0.00162795 -0.00168633 24.2043 0.516822
154 0.00159018 -0.00150465 24.2043 0.517113
155 0.00155154 -0.00133429 24.2044 0.517407
156 0.00151253 -0.00117912 24.2044 0.517705
157 0.00147353 -0.0010409 24.2044 0.518008
158 0.00143486 -0.000990521 24.2044 0.518319
159 0.00139678 -0.000965738 24.2044 0.518637
160 0.00138273 -0.000935574 24.2045 0.518968
161 0.0014138 -0.000900226 24.2045 0.519312
162 0.00144276 -0.000860231 24.2045 0.519673
163 0.0014808 -0.000816387 24.2045 0.520055
164 0.00152987 -0.00076967 24.2045 0.52046
165 0.00157759 -0.00072115 24.2045 0.520892
166 0.00167791 -0.000671915 24.2045 0.521355
167 0.00184341 -0.000623004 24.2045 0.52185
168 0.00201973 -0.000624844 24.2045 0.522379
169 0.00220151 -0.000650711 24.2045 0.522943
170 0.00238038 -0.000679905 24.2045 0.52354
171 0.00254466 -0.000712542 24.2045 0.524164
172 0.00268009 -0.000748552 24.2045 0.524806
173 0.00277148 -0.000787601 24.2045 0.525454
174 0.00280566 -0.000829019 24.2045 0.52609
175 0.00277457 -0.000871728 24.2045 0.526693
176 0.00267767 -0.000914172 24.2045 0.527243
177 0.00252237 -0.000954217 24.2045 0.527719
178 0.00232237 -0.00098905 24.2045 0.528109
179 0.00233988 -0.00101514 24.2045 0.528401
180 0.00256825 -0.00102844 24.2045 0.528596
181 0.00276483 -0.00102493 24.2044 0.528698
182 0.00290591 -0.0010016 24.2044 0.528715
