Iteration max_z min_z max_grad min_grad
129 0.00065587 -0.00076507 24.2046 0.228229
130 0.000654936 -0.000751026 24.2046 0.227081
131 0.000653892 -0.000736963 24.2046 0.226078
132 0.000652721 -0.000722922 24.2046 0.225233
133 0.000651409 -0.000708936 24.2046 0.22456
134 0.000649945 -0.000695037 24.2046 0.224076
135 0.000648314 -0.000681254 24.2046 0.223797
136 0.000646505 -0.000667611 24.2046 0.223744
137 0.00064451 -0.000654131 24.2046 0.223935
138 0.000642318 -0.000640833 24.2046 0.224392
139 0.000639922 -0.000627735 24.2046 0.225137
140 0.000637318 -0.00061485 24.2046 0.226194
141 0.000634502 -0.000602192 24.2046 0.227585
142 0.000631472 -0.000589769 24.2046 0.229333
143 0.000628228 -0.000577591 24.2046 0.23146
144 0.000624771 -0.000577062 24.2046 0.233986
145 0.000621106 -0.000576471 24.2046 0.236929
146 0.000617236 -0.000575557 24.2046 0.240304
147 0.000613166 -0.000575501 24.2046 0.244122
148 0.000608903 -0.000584461 24.2046 0.248388
149 0.000604453 -0.000592001 24.2046 0.253105
150 0.000599822 -0.000598018 24.2047 0.258268
151 0.000595018 -0.000602439 24.2047 0.263869
152 0.000590044 -0.00060522 24.2047 0.269892
153 0.000584908 -0.000606352 24.2047 0.276319
154 0.000579613 -0.000605852 24.2047 0.283125
155 0.000574164 -0.000603766 24.2047 0.290284
156 0.000568566 -0.000600164 24.2047 0.297765
157 0.000562822 -0.000595132 24.2047 0.305535
158 0.000556936 -0.000588776 24.2047 0.313561
159 0.000550912 -0.000581207 24.2047 0.321808
160 0.000544755 -0.000572546 24.2047 0.330243
161 0.000538469 -0.000562915 24.2047 0.33883
162 0.000532059 -0.000552437 24.2047 0.347538
163 0.000525532 -0.000541692 24.2047 0.356337
164 0.000518894 -0.00054364 24.2047 0.365195
165 0.000512151 -0.000545564 24.2048 0.374088
166 0.00050531 -0.000547459 24.2048 0.382989
167 0.000498381 -0.000549319 24.2048 0.391876
168 0.00049137 -0.00055114 24.2048 0.400729
169 0.000484287 -0.000552916 24.2048 0.409529
170 0.000479464 -0.000554643 24.2048 0.418261
171 0.00047703 -0.000556313 24.2048 0.426909
172 0.000474291 -0.000557923 24.2048 0.435463
173 0.000471242 -0.000559467 24.2048 0.438226
174 0.000467877 -0.000560939 24.2048 0.438127
175 0.000464193 -0.000562333 24.2048 0.438034
176 0.000460188 -0.000563646 24.2048 0.437944
177 0.000455863 -0.000564871 24.2049 0.437859
178 0.00045122 -0.000566004 24.2049 0.437778
179 0.000446262 -0.000567041 24.2049 0.437701
180 0.000440994 -0.000567975 24.2049 0.437628
181 0.000435426 -0.000568804 24.2049 0.437559
182 0.000429566 -0.000569523 24.2049 0.437493
183 0.000423425 -0.000570128 24.2049 0.437431
184 0.000417017 -0.000570615 24.2049 0.437372
185 0.000410356 -0.000570981 24.2049 0.437317
186 0.000403459 -0.000571222 24.2049 0.437265
187 0.000396344 -0.000571335 24.2049 0.437216
188 0.000389028 -0.000571317 24.2049 0.43717
189 0.000381532 -0.000571166 24.2049 0.437126
190 0.000373876 -0.000570879 24.2049 0.437086
191 0.000366082 -0.000570454 24.205 0.437048
192 0.00035817 -0.000569889 24.205 0.437012
193 0.000350164 -0.000569182 24.205 0.436979
194 0.000342083 -0.000568332 24.205 0.436948
195 0.00033395 -0.000567338 24.205 0.436919
196 0.000325786 -0.000566197 24.205 0.436892
197 0.000317611 -0.00056491 24.205 0.436868
198 0.000317923 -0.000563476 24.205 0.436845
199 0.000318657 -0.000561894 24.205 0.436824
200 0.000319325 -0.000560164 24.205 0.436805
201 0.000319928 -0.000558286 24.205 0.436787
202 0.000320463 -0.000556261 24.205 0.436771
203 0.000320931 -0.000554089 24.205 0.436757
204 0.000321332 -0.000551769 24.205 0.436744
205 0.000321664 -0.000549305 24.205 0.436732
206 0.000321929 -0.000546695 24.205 0.436722
207 0.000322126 -0.000543942 24.205 0.436713
208 0.000322255 -0.000541047 24.205 0.436705
209 0.000322316 -0.000538012 24.205 0.436698
210 0.00032231 -0.000534839 24.205 0.436692
211 0.000322238 -0.000531529 24.205 0.436687
212 0.000322099 -0.000528084 24.205 0.436683
213 0.000321895 -0.000527354 24.205 0.43668
214 0.000321626 -0.000529309 24.205 0.436678
215 0.000321293 -0.000531215 24.205 0.436677
216 0.000320897 -0.000533069 24.205 0.436676
217 0.000320439 -0.000534862 24.205 0.436676
218 0.000319919 -0.00053659 24.205 0.436677
219 0.000319338 -0.000538245 24.205 0.436679
220 0.000318698 -0.000539821 24.205 0.436681
221 0.000318 -0.000541312 24.205 0.436683
222 0.000317244 -0.000542711 24.205 0.436686
223 0.000316431 -0.000544011 24.205 0.43669
224 0.000315563 -0.000545204 24.205 0.436694
225 0.00031464 -0.000546285 24.205 0.436699
226 0.000313663 -0.000547246 24.205 0.436703
227 0.000312633 -0.00054808 24.205 0.436709
228 0.000311551 -0.00054878 24.205 0.436714
229 0.000310418 -0.000549341 24.205 0.43672
230 0.000309235 -0.000549755 24.205 0.436727
231 0.000308002 -0.000550016 24.205 0.436733
232 0.00030672 -0.000550118 24.205 0.43674
233 0.00030539 -0.000550055 24.205 0.436748
234 0.000304012 -0.000549822 24.205 0.436755
235 0.000302588 -0.000549414 24.205 0.436763
236 0.000301117 -0.000548826 24.205 0.436771
237 0.0002996 -0.000548053 24.205 0.436779
238 0.000298037 -0.000547092 24.205 0.436787
239 0.00029643 -0.00054594 24.205 0.436796
240 0.000294778 -0.000544594 24.205 0.436804
241 0.000293083 -0.000543051 24.205 0.436813
242 0.000291344 -0.000541309 24.205 0.436822
243 0.000289561 -0.000539368 24.205 0.436831
244 0.000287737 -0.000537227 24.205 0.436841
245 0.000285869 -0.000534887 24.205 0.43685
246 0.00028396 -0.000532347 24.205 0.43686
247 0.00028201 -0.000529609 24.205 0.436869
248 0.000280019 -0.000526675 24.205 0.436879
249 0.000277987 -0.000523548 24.205 0.436889
250 0.000275915 -0.00052023 24.205 0.436899
251 0.000273804 -0.000516726 24.205 0.43691
252 0.000271654 -0.000513039 24.2049 0.43692
253 0.000269465 -0.000509175 24.2049 0.436931
254 0.000267239 -0.000505139 24.2049 0.436941
255 0.000264975 -0.000500936 24.2049 0.436952
256 0.000262675 -0.000496573 24.2049 0.436963
257 0.00026034 -0.000492056 24.2049 0.436974
258 0.000257969 -0.000487393 24.2049 0.436985
259 0.000255565 -0.00048259 24.2049 0.436997
260 0.000253127 -0.000477656 24.2049 0.437008
